Empresa;Data;Situacao;Usuario;Solicitação;Nr_nf;Sku;Dt_Preventrega;Pedido;Ds_Prioridade;Ds_Compra;Vl_Solicitacao_Total;Cod_Ccusto;Obs_lin1;Obs_lin2;Obs_lin3;Obs_lin4
1;08/08/2025;APROVADA;1858;13034;499904.0;5015543;03/09/2025;29290;NORMAL;PENDENTE;1178.87;FACILITIES;COMPRA DE CADEIRA PARA O TAX.;;;
1;08/08/2025;APROVADA;1858;13046;5036.0;5003614;11/08/2025;29295;NORMAL;REALIZADA;180.0;FACILITIES;NF 5036 - VENCIMENTO 20/08;PRESTADOR: COMERCIAL DE FERRAGENS E FERRAMENTAS PRATES LTDA;PRODUTO: COMPRA DE MATERIAIS REALIZADA NA CASA DO PARAFUSO.;
1;08/08/2025;APROVADA;1858;13055;19772.0;5015545;11/08/2025;29296;NORMAL;REALIZADA;115.0;FACILITIES;NF 19772 - VENCIMENTO 23/08;PRESTADOR: EKI PLAST;PRODUTO: 01 - POLIESTIRENO - CINZA 2MM.;
821;08/08/2025;ATENDIDA;1856;13056;205182.0;754018;11/08/2025;29298;ALTA;REALIZADA;608.09;403070000;NF 205182 - MATERIAIS ELETRICOS PARA A OBRA.;;;
1;08/08/2025;APROVADA;1858;13058;19759.0;5015546;11/08/2025;29297;NORMAL;REALIZADA;105.0;FACILITIES;NF 19759 - VENCIMENTO 01/09;PRESTADOR: EKI PLAST;PRODUTO: 3,5 - POLIESTIRENO - TIRAS 1MM 1000 X 26MM.;
821;08/08/2025;ATENDIDA;1856;13059;205183.0;5014486;12/08/2025;29342;ALTA;REALIZADA;2173.92;403070000;NF 205183 - MATERIAIS ELETRICOS PARA A OBRA.;;;
1;11/08/2025;APROVADA;1858;13069;431073.0;5015459;12/08/2025;29345;NORMAL;REALIZADA;1284.8;FACILITIES;NF 431073 - VENCIMENTO 03/09;PRESTADOR: CASA DE COUROS ROMEU LTDA;PRODUTO: COURO MESTICO PARA BRAVISSIMA.;
842;11/08/2025;APROVADA;1858;13071;359050.0;5015552;12/08/2025;29349;NORMAL;REALIZADA;1624.5;403090000;NF 359050 - VENCIMENTO 01/09;PRESTADOR: AEA DISTRIBUIDORA DE MATERIAIS ELETRICOS LTDA;PRODUTO:LUMINARIAS, LAMPADAS TUB E RAB PP PARA O PHG.;
1;11/08/2025;APROVADA;1858;13072;;534711;12/08/2025;29347;NORMAL;REALIZADA;250.0;FACILITIES;NF 73 - VENCIMENTO 22/08;PRESTADOR: GARCIA DECOR LTDA;SERVICO: INSTALACAO DE PELICULA EM ANTENA WIFI.;
1;11/08/2025;APROVADA;1858;13073;;5785;12/08/2025;29348;NORMAL;REALIZADA;570.0;FACILITIES;NF 11653 - VENCIMENTO 23/08;PRESTADOR: CLEISSON CASSIANO CRUZ;SERVICO: LOCACAO DE UMA CACAMBA ESTACIONARIA.;
842;11/08/2025;APROVADA;1858;13078;;1455;12/08/2025;29351;NORMAL;REALIZADA;1200.0;403090000;NF 3675 - VENCIMENTO 18/08;PRESTADOR: ABRAHAO & ABRAHAO TRANSPORTE LTDA;SERVICO: TRANSPORTE DE BASES PERSONALIZADAS COLORMIX.;
842;11/08/2025;APROVADA;1858;13081;1319.0;5015556;12/08/2025;29352;NORMAL;REALIZADA;1944.4;403090000;NF 1319 - VENCIMENTO 25/08;PRESTADOR: VILLA DA PINTURA;PRODUTO: MATERIAIS DE PINTURA PARA PHG.;
842;11/08/2025;APROVADA;1858;13084;;534711;14/08/2025;29387;NORMAL;REALIZADA;118502.98;403090000;NF 7039 - VENCIMENTO 25/08;PRESTADOR: VIECELLI MOVEIS S/A;SERVICO: EXTRAS DE FABRICACAO E MONTAGEM DE MATERIAIS.;
1;11/08/2025;APROVADA;1856;13092;;741135;01/09/2025;29859;NORMAL;REALIZADA;9793.54;FACILITIES;CONTRATO - ABUDHABI;FECHAMENTO DA PAREDE DA SALA DE REUNIAO DO 3 ANDAR;;
842;12/08/2025;APROVADA;1858;13095;;4126;14/08/2025;29397;NORMAL;REALIZADA;3350.0;403090000;NF 75 - VENCIMENTO 25/08;PRESTADOR: SIRLEI POS OBRA LTDA;SERVICO: FINALIZACAO DE LIMPEZA POS OBRA.;
842;12/08/2025;ATENDIDA;1858;13096;407.0;753102;14/08/2025;29399;NORMAL;REALIZADA;13000.0;403090000;NF 407 - VENCIMENTO 25/08;PRESTADOR: DAVID DA SILVA OLIVEIRA;PRODUTO: 01 - QDG GERAL.;
842;12/08/2025;APROVADA;1858;13097;;89677;14/08/2025;29400;NORMAL;REALIZADA;3800.0;403090000;NF 22 - VENCIMENTO 25/08;PRESTADOR: G RUBIM GERENCIAMENTO;SERVICO: ACOMPANHAMENTO DE OBRA REFERENTE AO MES DE AGOSTO.;
842;12/08/2025;APROVADA;1858;13099;;181844;14/08/2025;29401;NORMAL;REALIZADA;4000.0;403090000;NF 65 - VENCIMENTO 25/08;PRESTADOR: HOF SERVICOS DE PINTURA EM GERAL EIRELI;SERVICO: FECHAMENTO DE BURACOS DE GESSO E REFORCO DO FORRO.;
842;12/08/2025;ATENDIDA;1858;13101;610.0;753103;14/08/2025;29427;NORMAL;REALIZADA;1200.0;403090000;NF 610 - VENCIMENTO 25/08;PRESTADOR: KI PEDRAS MARMORARIA LTDA;PRODUTO: FORNECIMENTO DE 01 SOLEIRA EM QUARTZO BRANCO ABSOLUTO.;
842;12/08/2025;APROVADA;1858;13104;;534711;14/08/2025;29402;NORMAL;REALIZADA;6000.0;403090000;NF 89 - VENCIMENTO 25/08;PRESTADOR: EFFORT SOLUTION LTDA;SERVICO: INSTALACAO DE REDE DE SFK.;
842;12/08/2025;APROVADA;1858;13106;8729.0;5014140;01/09/2025;29507;NORMAL;PENDENTE;50.44;403090000;COMPRA DE UM ARMARIO PARA CELULAR COM 10 NICHOS.;;;
1;12/08/2025;APROVADA;1858;13114;;2105;15/08/2025;29428;NORMAL;REALIZADA;4865.83;FACILITIES;NF 83922 - VENCIMENTO 26/08;PRESTADOR: SUPORTE SERVICOS DE SEGURANCA LTDA;SERVICO: SEGURANCA E VIGILANCIA - HORA EXTRA.;
1;12/08/2025;APROVADA;1856;13117;21924.0;5012722;15/08/2025;29429;NORMAL;REALIZADA;1000.0;FACILITIES;REFERENTE AO ODORIZADOR DOS BANHEIRO DA FABRICA;SOLICITACAO VALIDA DE AGOSTO - DEZEMBRO;;
1;12/08/2025;ATENDIDA;1856;13121;1030822.0;732084;25/08/2025;29504;NORMAL;PENDENTE;1043.28;FACILITIES;COMPRA DE AR CONDICIONADO - FECHAMENTO CONTROLE DE QUALIDADE;;;
1;12/08/2025;ATENDIDA;1856;13122;1030822.0;732084;25/08/2025;29504;NORMAL;PENDENTE;1043.28;FACILITIES;COMPRA DE AR CONDICIONADO - EXPEDICAO;;;
13;13/08/2025;APROVADA;1858;13125;122354.0;5009864;18/08/2025;29467;NORMAL;PENDENTE;758.58;FACILITIES;COMPRA DE UM BEBEDOURO PARA O VILLAGE MALL.;;;
25;13/08/2025;APROVADA;1858;13126;;623;16/08/2025;29431;NORMAL;REALIZADA;4477.78;FACILITIES;NF 2025/45 - VENCIMENTO 25/08;PRESTADOR: CVP - CONSTRUTORA LTDA;SERVICO: REJUNTAMENTO E LIMPEZA EM AREAS INTERNAS. ALEM DISSO, IMPERMEABILIZACAO;NA CALHA DA PISCINA PARA RESOLVER UM VAZAMENTO NA COPA.
9;12/08/2025;APROVADA;1858;13127;;4126;15/08/2025;29432;NORMAL;REALIZADA;2200.0;FACILITIES;NF 2073 - VENCIMENTO 27/08;PRESTADOR: ALDO RIBEIRO DE ALMEIDA;SERVICO: LIMPEZA DA FACHADA DA LOJA.;
842;13/08/2025;APROVADA;1858;13128;13120.0;5015563;14/08/2025;29388;NORMAL;REALIZADA;779.97;403090000;NF 13120 - VENCIMENTO 22/08;PRESTADOR: RA EXTINTORES LTDA;PRODUTO: SUPORTES PARA EXTINTORES.;
1;13/08/2025;APROVADA;1858;13133;699735.0;5004478;15/08/2025;29412;ALTA;PENDENTE;19806.14;FACILITIES;COMPRA DE MATERIAIS PARA OBRA DE ADEQUACAO DOS QUADROS DE ENERGIA DO PREDIO;ALFAIATARIA.;;
1;13/08/2025;APROVADA;1856;13137;55810.0;5012712;15/08/2025;29430;NORMAL;REALIZADA;1285.0;FACILITIES;NF 55810 - TINTA PARA PINTURA DA NOVA SALA DO G&C;;;
10;14/08/2025;ATENDIDA;1856;13160;23399.0;665041;01/09/2025;29502;NORMAL;PENDENTE;1599.08;FACILITIES;COMPRA DE UM FERRO INDUSTRIAL PARA RECIFE;;;
13;14/08/2025;APROVADA;1856;13162;285395.0;5002639;19/08/2025;29466;MEDIA;PENDENTE;454.5;FACILITIES;COMPRA DE UM MICROONDAS PARA O VILLAGE;O MICROONDAS QUE TEM NA LOJA ESTA DESCASCADO POR DENTRO;;
1;14/08/2025;APROVADA;1856;13163;310873.0;5011519;22/08/2025;29501;ALTA;PENDENTE;3098.0;FACILITIES;COMPRA DE TV PARA SALA DO ALBERTO;;;
25;16/08/2025;APROVADA;1858;13168;;623;18/08/2025;29489;NORMAL;REALIZADA;4722.22;FACILITIES;NF 2025/46 - VENCIMENTO 27/08;PRESTADOR: CVP - CONSTRUTORA LTDA;SERVICO: DESENTUPIMENTO DE 15 METROS DE TUBULACAO.;
1;15/08/2025;APROVADA;1858;13180;55832.0;5006395;18/08/2025;29490;NORMAL;REALIZADA;694.0;FACILITIES;NF 55832 - VENCIMENTO 11/09;PRESTADOR: AEROTINTAS COMERCIAL LTDA;PRODUTO: MATERIAIS DE PINTURA COMPRADOS PELA NOSSA EQUIPE.;
821;15/08/2025;ATENDIDA;1858;13183;71.0;754441;18/08/2025;29493;NORMAL;REALIZADA;29370.0;403070000;NF 71 - VENCIMENTO 28/08;PRESTADOR: MAD ART EM MOVEIS LTDA;PRODUTO: PRODUCAO DE 4 CAMAS PARA O APARTAMENTO DO RICARDO.;
1;15/08/2025;ATENDIDA;1856;13187;72.0;754439;18/08/2025;29492;NORMAL;REALIZADA;11600.0;FACILITIES;NF 72 - PAGAMENTO 29/08;PRODUCAO DE MESA PARA LOJA DE GOIANIA;;
842;18/08/2025;APROVADA;1858;13191;;4126;20/08/2025;29539;NORMAL;REALIZADA;7210.0;403090000;NF 76 - VENCIMENTO 29/08;PRESTADOR: SIRLEI POS OBRA LTDA;SERVICO: FINALIZACAO DE LIMPEZA DA OBRA.;
842;18/08/2025;APROVADA;1858;13192;;89677;20/08/2025;29540;NORMAL;REALIZADA;15442.71;403090000;NF 23 - VENCIMENTO 29/08;PRESTADOR: G RUBIM GERENCIAMENTO E PLANEJAMENTO EMPRESARIAL LTDA;SERVICO: ACOMPANHAMENTO DA OBRA REFERENTE AO MES DE AGOSTO/25.;
842;18/08/2025;APROVADA;1858;13193;;534711;20/08/2025;29541;NORMAL;REALIZADA;14200.0;403090000;NF 48 - VENCIMENTO 29/08;PRESTADOR: JET-AR INSTALACOES LTDA;SERVICO: INSTALACAO DE AR CONDICIONADO.;
842;18/08/2025;APROVADA;1858;13194;;4126;20/08/2025;29542;NORMAL;REALIZADA;3800.0;403090000;NF 43 - VENCIMENTO 29/08;PRESTADOR: MIKE DENNER FREIRE LIMA;SERVICO: LIMPEZA DE VIDROS, ESPELHOS E ESQUADRIAS;
842;18/08/2025;APROVADA;1858;13196;;89677;20/08/2025;29543; / ENGENHARIA, ARQUITETURA E URBANISMO.;FACILITIES;1.0;25000;403090000;NF 1166 - VENCIMENTO 29/08;PRESTADOR: SHMV SERVICOS E CONSTRUCOES LTDA;SERVICO: ACOMPANHAMENTO E FISCALIZACAO DA EXECUCAO DE OBRAS DE
842;18/08/2025;APROVADA;1858;13198;;181844;20/08/2025;29544;NORMAL;REALIZADA;5200.0;403090000;NF 117 - VENCIMENTO 29/08;PRESTADOR: JD GONCALVES DA SILVA POLIMENTOS ME;SERVICO: RASPAGEM, POLIMENTOS E IMPERMEABILIZACAO DE PISO.;
1;18/08/2025;APROVADA;1858;13205;37839.0;5007922;19/08/2025;29521;ALTA;PENDENTE;26.7;FACILITIES;COMPRA DE 3 BARRAS DE METALON 50X30 PARA DIXACAO DO BINS PHG.;;;
1;18/08/2025;ATENDIDA;1858;13206;1030822.0;5006309;25/08/2025;29504;NORMAL;PENDENTE;909.92;FACILITIES;COMPRA DE UM AR-CONDICIONADO PARA SALA DE TI.;;;
13;18/08/2025;ATENDIDA;1858;13207;25969.0;751097;25/08/2025;29670;NORMAL;PENDENTE;500.0;FACILITIES;COMPRA DE UMA ARARA PARA O VILLAGE.;;;
842;18/08/2025;APROVADA;1856;13210;308592.0;5006678;27/08/2025;29547;ALTA;PENDENTE;100.0;FACILITIES;COMPRA DE UM TERMOMETRO PARA O PHG;;;
842;19/08/2025;APROVADA;1858;13217;;534711;20/08/2025;29545;NORMAL;REALIZADA;11816.5;403090000;NF 109 - VENCIMENTO 29/08;PRESTADOR: ALVARO F TEXEIRA LTDA;SERVICO: INSTALACAO DE TELA TENSIONADA.;
1;19/08/2025;APROVADA;1858;13218;;181844;21/08/2025;29561;NORMAL;REALIZADA;1023.0;FACILITIES;NF 21537 - VENCIMENTO 29/08;PRESTADOR: MANHATTAN ELETRONIC;SERVICO: MEDICAO OHMICA DO SISTEMA DE PARA-RAIOS.;
1;19/08/2025;APROVADA;1858;13220;344372.0;5015575;19/08/2025;29526;NORMAL;PENDENTE;762.4;FACILITIES;COMPRA DE TAMPAS PARA LATA DE TINTAS;;;
402;19/08/2025;APROVADA;1858;13223;;181844;21/08/2025;29563;NORMAL;REALIZADA;956.0;FACILITIES;NF 21539 - VENCIMENTO 29/08;PRESTADOR: MANHATTAN ELETRONIC;SERVICO: MEDICAO OHMICA DO SISTEMA DE PARA-RAIOS.;
29;19/08/2025;APROVADA;1858;13224;;181844;21/08/2025;29564;NORMAL;REALIZADA;748.0;FACILITIES;NF 21536 - VENCIMENTO 29/08;PRESTADOR: MANHATTAN ELETRONIC;SERVICO: MEDICAO OHMICA DO SISTEMA DE PARA-RAIOS.;
28;19/08/2025;APROVADA;1858;13225;;181844;21/08/2025;29565;NORMAL;REALIZADA;748.0;FACILITIES;NF 21538 - VENCIMENTO 29/08;PRESTADOR: MANHATTAN ELETRONIC;SERVICO: MEDICAO OHMICA DO SISTEMA DE PARA-RAIOS.;
25;19/08/2025;APROVADA;1858;13228;;623;21/08/2025;29566;NORMAL;REALIZADA;760.0;FACILITIES;NF 2025/41 - VENCIMENTO 27/08;PRESTADOR: TOOLER - SOLUCOES DIGITAIS;SERVICO: TROCA DA CORREDICA DA GAVETA;FIXACAO DE 06 ESTANTES METALICAS
25;19/08/2025;APROVADA;1858;13229;;534711;21/08/2025;29567;NORMAL;REALIZADA;740.0;FACILITIES;NF 2025/47 - VENCIMENTO 27/08;PRESTADOR: TOOLER - SOLUCOES DIGITAIS;SERVICO: COLAGEM DAS PLOTRONAS E FIXACAO DO VASO SANITARIO.;
1;20/08/2025;APROVADA;1858;13239;;534711;21/08/2025;29562; / MANUTENCAO DE PORTA DE ACO, SUBSTITUICAO DE TIRAS DANIFICICADAS.;FACILITIES;1.0;3550;FACILITIES;NF 6 - VENCIMENTO 01/09;PRESTADOR: SAULO MOTA DA ROCHA;SERVICO: EXECUCAO E INSTALACAO DE GAVETA EM CHAPA GALVANIZADA
1;20/08/2025;APROVADA;1858;13243;703440.0;5013848;29/08/2025;29689;NORMAL;PENDENTE;3438.49;FACILITIES;COMPRA DE MATERIAIS PARA A OBRA DA SALA DE TI.;;;
1;20/08/2025;APROVADA;1858;13244;;10527;21/08/2025;29551;NORMAL;PENDENTE;10500.0;FACILITIES;SOLICITACAO DE LOCACAO DE GERADOR PARA O DESLIGAMENTO DE ENERGIA PROGRAMADO;PARA AMANHA (21/08/2025).;;
1;20/08/2025;APROVADA;1856;13250;2433095.0;5012650;04/09/2025;29636;ALTA;PENDENTE;4050.0;FACILITIES;COMPRA DE GAVETEIROS PARA SALA DO GC;;;
30;20/08/2025;APROVADA;1856;13253;20310.0;5012722;25/08/2025;29684;NORMAL;REALIZADA;200.0;FACILITIES;REQUISICAO REFERENTE AO ODORIZADOR DA MATARAZZO;VALIDA ATE O MES 12;;
8;20/08/2025;APROVADA;1858;13254;;534711;25/08/2025;29639;NORMAL;REALIZADA;4985.0;FACILITIES;NF 207 - VENCIMENTO 02/09;PRESTADOR: VR VIDROS LTDA;SERVICO: TROCA DE DOIS VIDROS PINTADO DE BLACK.;
19;20/08/2025;APROVADA;1858;13255;;623;25/08/2025;29640; / 02 SUBSTITUICOES DE FITA LED;NORMAL;1.0;1;1137,5;FACILITIES;NF 50 - VENCIMENTO 02/09;PRESTADOR: COSTA PROJETOS E CONSTRUCOES LTDA
9;20/08/2025;APROVADA;1858;13256;;2105;27/08/2025;29641;NORMAL;REALIZADA;7950.0;FACILITIES;NF 27 - VENCIMENTO 04/09;PRESTADOR: GM SERVICOS LTDA;SERVICO: SEGURANCA PATRIMONIAL NO LAGO SUL, REFERENTE AOS DIAS DE 04/08 - 04/09.;
1;20/08/2025;APROVADA;1858;13260;699381.0;5015586;21/08/2025;29578;ALTA;PENDENTE;7539.85;FACILITIES;COMPRA DE MATERIAIS PARA ADEQUACAO DOS QUADROS DE ENERGIA.;;;
1;20/08/2025;APROVADA;1858;13261;729.0;613011;22/09/2025;29804;NORMAL;PENDENTE;6016.08;FACILITIES;COMPRA DE MATERIAIS PARA OBRA DA SALA DE TI.;;;
842;20/08/2025;APROVADA;1858;13262;;534711;29/08/2025;29837;NORMAL;REALIZADA;27900.0;403090000;NF 61 - VENCIMENTO 02/09;PRESTADOR: MAD ART EM MOVEIS LTDA;SERVICO: REVESTIMENTO DA FACHADA E LATERAIS EM MDF;
842;20/08/2025;APROVADA;1858;13263;40371.0;5012582;28/08/2025;29787;NORMAL;PENDENTE;178.0;403090000;COMPRA DE UM MURAL MAGNETICO PARA O PHG.;;;
842;20/08/2025;APROVADA;1858;13264;96549.0;5004508;29/08/2025;29825;NORMAL;PENDENTE;190.0;403090000;COMPRA DE UMA ESCADA DE 3 DEGRAUS PARA O PHG.;;;
842;20/08/2025;APROVADA;1858;13265;334420.0;5008069;01/09/2025;29724;NORMAL;PENDENTE;1000.0;403090000;COMPRA DE UM ASPIRADOR DE PO PARA O PHG.;;;
1;20/08/2025;APROVADA;1858;13267;699735.0;5007978;21/08/2025;29580;ALTA;PENDENTE;165.01;FACILITIES;COMPRA DE MATERIAIS PARA A ADEQUACAO DO QUADRO ELETRICO.;;;
1;21/08/2025;APROVADA;1856;13279;501475.0;5003540;18/09/2025;29637;ALTA;PENDENTE;7273.8;FACILITIES;COMPRA DE CADEIRA PARA FABRICA - A DO NOSSO ESTOQUE ACABOU;;;
1;22/08/2025;APROVADA;1858;13318;;525457;25/08/2025;29642; / TROCA DE 03 PARES CORREDICAS.;FACILITIES;1.0;1060;FACILITIES;NF 62 - VENCIMENTO 03/09;PRESTADOR: MAD ART EM MOVEIS LTDA;SERVICO: CORTE DE AJUSTE-ACABAMENTO NA MESA
1;22/08/2025;ATENDIDA;1858;13319;73.0;5003006;25/08/2025;29643;NORMAL;REALIZADA;2430.0;FACILITIES;NF 73 - VENCIMENTO 03/09;PRESTADOR: MAD ART EM MOVEIS LTDA;PRODUTO: MESA EM MDF PRETO TX FORMATO L.;
14;22/08/2025;APROVADA;1858;13320;;525457;25/08/2025;29644; / TRILHO CORTINA, TROCA DE 02 BRACOS SOFA;NORMAL;1.0;1;1390;FACILITIES;NF 64 - VENCIMENTO 03/09;PRESTADOR: MAD ART EM MOVEIS LTDA
18;22/08/2025;APROVADA;1858;13321;;623;25/08/2025;29645;NORMAL;REALIZADA;455.88;FACILITIES;NF 1233 - VENCIMENTO 04/09;PRESTADOR: MONTE BERICO REFRIGERACAO LTDA;SERVICO: TROCA DE LAMPADAS QUEIMADAS.;
607;22/08/2025;APROVADA;1858;13322;;525457;25/08/2025;29646; / TROCA DE 03 PARES DE CORREDICA.;FACILITIES;1.0;470;FACILITIES;NF 63 - VENCIMENTO 03/09;PRESTADOR: MAD ART EM MOVEIS LTDA;SERVICO: MANUTENCAO DAS GAVETAS
842;22/08/2025;APROVADA;1858;13328;;534711;25/08/2025;29647;NORMAL;REALIZADA;2954.0;403090000;NF 112 - VENCIMENTO 06/09;PRESTADOR: ALVARO F TEXEIRA LTDA;SERVICO: INSTALACAO DE TELA TENSIONADA POR CIMA DA LUMINARIA OVAL.;
831;25/08/2025;APROVADA;1856;13346;;665041;12/09/2025;29843;ALTA;PENDENTE;1500.0;FACILITIES;COMPRA DE UM FERRO INDUSTRIAL PARA IG FORTALEZA;;;
9;25/08/2025;APROVADA;1858;13347;;623;26/08/2025;29706; / AS MESMAS FORAM TROCADAS, POIS ESTAVAM DANIFICADAS.;FACILITIES;1.0;220;FACILITIES;NF 84 - VENCIMENTO 01/09;PRESTADOR: MARCO AURELIO DA SILVA;SERVICO: MANUTENCAO ELETRICA FOI REALIZADA MANUTENCAO DAS LAMPADAS DO SALAO
13;25/08/2025;APROVADA;1858;13349;;623;26/08/2025;29708;NORMAL;REALIZADA;250.0;FACILITIES;NF 45 - VENCIMENTO 09/09;PRESTADOR: CARLOS ANDRE FERREIRA DA SILVA;SERVICO: SUBSTITUICAO DE DUAS LAMPADAS TUBULARES LED.;
19;25/08/2025;APROVADA;1858;13350;;525457;26/08/2025;29710;NORMAL;REALIZADA;980.0;FACILITIES;NF 73 - VENCIMENTO 10/09;PRESTADOR: EDSON MOTA DOS REIS;SERVICO: MANUTENCAO PREVENTIVA DAS MAQUINAS DE COSTURA.;
11;25/08/2025;ATENDIDA;1858;13351;2854.0;5000436;26/08/2025;29711;NORMAL;REALIZADA;8620.0;FACILITIES;NF 2854 - VENCIMENTO 11/09;PRESTADOR: JM IMPORTACAO E COMERCIO DE TAPETES E CARPETES EIRELI;PRODUTO: 01 - TAPETE NYLON 10MM PRETO MEDIDA: 2.60X4.80.;
1;25/08/2025;APROVADA;1856;13353;13700.0;5007407;15/09/2025;29769;MEDIA;PENDENTE;6106.36;FACILITIES;CADEIRA PARA COSTUREIRA;;;
1;25/08/2025;APROVADA;1858;13354;706203.0;5001195;01/09/2025;29761;ALTA;PENDENTE;6013.58;FACILITIES;COMPRA DE MATERIAIS PRA A CONTINUIDADE NA OBRA DE ADEQUACAO DOS QUADROS DE;ENERGIA.;;
14;26/08/2025;APROVADA;1858;13360;;181844;26/08/2025;29715;NORMAL;REALIZADA;400.0;FACILITIES;NF 80 - VENCIMENTO 08/09;PRESTADOR: SANDOVAL OLIVEIRA SANTOS;SERVICO: MAO DE OBRA PARA AJUSTES DE PORTA EM VIDRO.;
841;26/08/2025;APROVADA;1858;13361;1558.0;5004238;26/08/2025;29714;NORMAL;REALIZADA;1480.0;FACILITIES;NF 1558 - VENCIMENTO 08/09;PRESTADOR: SANDOVAL OLIVEIRA SANTOS - ME;PRODUTO: 01 - ESPELHO 4MM LAPIDADO.;
842;26/08/2025;APROVADA;1856;13367;5530.0;5001679;27/08/2025;29757;NORMAL;REALIZADA;680.0;FACILITIES;NF 5530 -PAGO PELO ALBERTO;EXTINTORES PHG;;
1;26/08/2025;APROVADA;1856;13371;;181844;;;ALTA;PENDENTE;15533.5;FACILITIES;INSTALACAO DE EUCATEX;QUALIDADE E EXPEDICAO;;
1;27/08/2025;APROVADA;1858;13385;705781.0;181618;04/09/2025;29839;ALTA;PENDENTE;923.91;FACILITIES;COMPRA DE MATERIAIS PARA A CONTINUIDADE NA OBRA DE ADEQUACAO DOS QUADROS;DE ENERGIA.;;
1;27/08/2025;APROVADA;1858;13394;634747.0;5012592;08/09/2025;30010;NORMAL;PENDENTE;50.0;FACILITIES;COMPRA DE UM CABO TIPO C A PEDIDO DO ALBERTO.;;;
1;27/08/2025;APROVADA;1858;13403;;525457;;;NORMAL;REALIZADA;3300.0;FACILITIES;NF 30 - VENCIMENTO 05/09;PRESTADOR: NIX ELEVADORES LTDA;SERVICO: ATENDIMENTO EMERGENCIAL PARA CONSERTO DO ELEVADOR DE CARGA.;
23;27/08/2025;APROVADA;1858;13404;;623;28/08/2025;29792;NORMAL;REALIZADA;1200.0;FACILITIES;NF 48 - VENCIMENTO 10/09;PRESTADOR: ALEXANDRA GARICA DE CAMPOS;SERVICO: MANUTENCAO CORRETIVA NA PORTA DE ENROLAR.;
10;27/08/2025;APROVADA;1858;13406;;525457;28/08/2025;29791;NORMAL;REALIZADA;650.0;FACILITIES;NF 43 - VENCIMENTO 11/09;PRESTADOR: JONAS JOAQUIM DA SILVA;SERVICO: MANUTENCAO EM 4 MAQUINAS INDUSTRIAIS.;
1;27/08/2025;APROVADA;1858;13407;704681.0;5001288;01/09/2025;29777;ALTA;PENDENTE;2700.68;100000000;COMPRA DE MATERIAIS PARA OBRA NA CASA DO FERNANDO.;;;
1;27/08/2025;APROVADA;1856;13408;;741135;20/09/2025;30039;ALTA;PENDENTE;15533.5;FACILITIES;CONTRATO DE INSTALACAO - EUCATEX;QUALIDADE E EXPEDICAO;;
1;28/08/2025;APROVADA;1856;13421;;534711;28/08/2025;29802;NORMAL;REALIZADA;13975.0;FACILITIES;NF 209;SERVICO DE REMOCAO DOS LOGOS;;
24;28/08/2025;APROVADA;1856;13439;;623;29/08/2025;29836;NORMAL;REALIZADA;783.33;FACILITIES;NF 2025/74;CONSERTO DOS APOIS DE TV;;
1;29/08/2025;APROVADA;1856;13445;12669.0;735288;16/09/2025;29986;ALTA;PENDENTE;3859.52;FACILITIES;MATERIAIS P/ REFORMA  -  SALA DO TI;;;
821;29/08/2025;ATENDIDA;1858;13446;206037.0;5002986;29/08/2025;29832;NORMAL;REALIZADA;2635.16;403070000;NF 206037 - VENCIMENTO 11.09;OBRA;PRESTADOR: BELING MATERIAIS ELETRICOS LTDA;PRODUTO: MATERIAIS PARA OBRA.
1;29/08/2025;APROVADA;1856;13447;62063.0;5015652;08/09/2025;29932;ALTA;PENDENTE;1169.0;FACILITIES;ESCADA ARTICULADA;;;
10;29/08/2025;APROVADA;1858;13449;;525457;29/08/2025;29835;NORMAL;REALIZADA;300.0;FACILITIES;NF 381 - VENCIMENTO 11.09;AR CONDICIONADO;PRESTADOR: ARSAFE CLIMATIZACAO E QUALIDADE DO AR LTDA;SERVICO: FORNECIMENTO E TROCA DE CORREIA FAN COIL.
8;29/08/2025;APROVADA;1858;13451;;623;29/08/2025;29834;NORMAL;REALIZADA;250.0;FACILITIES;NF 85 - VENCIMENTO 12.09;CORRETIVO;PRESTADOR: MARCO AURELIO DA SILVA;SERVICO: SUBSTITUICAO DAS LAMPADAS DAS ESCADAS.
842;29/08/2025;APROVADA;1858;13453;;534711;02/09/2025;29896;NORMAL;REALIZADA;2200.0;403090000;NF 107 - VENCIMENTO 12.09;AUDITORIA;PRESTADOR: NICOLAS GERONIMO DA SILVA;SERVICO: AUDITORIA ELETRICA.
821;29/08/2025;ATENDIDA;1858;13456;205369.0;755063;29/08/2025;29833;NORMAL;REALIZADA;4.95;403070000;NF 205369 - VENCIMENTO 11.09;OBRA;PRESTADOR: BELING MATERIAIS ELETRICOS LTDA;PRODUTO: MATERIAIS PARA A OBRA.
10;29/08/2025;APROVADA;1858;13457;;741135;;;NORMAL;REALIZADA;700.0;FACILITIES;CONTRATO REFERENTE A MANUTENCAO DO AR CONDICIONADO RECIFE;PRESTADOR: ARSAFE CLIMATIZACAO E QUALIDADE DO AR LTDA.;;
10;29/08/2025;APROVADA;1858;13460;;534711;02/09/2025;29895;NORMAL;REALIZADA;750.0;FACILITIES;NF 7 - VENCIMENTO 10.09;CORRETIVA;PRESTADOR: ISRAEL RIBEIRO DE LIMA;SERVICO: REPOSICAO DE VIDRO PARA MESAS.
